sex,agegr,edu,socprof,marital,depress,trust,trustfam,trustneigh,income,weight
FEMALE,16-24,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NA,51
FEMALE,16-24,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,NO,400,67
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,DE FACTO SEPARATED,13,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,83
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,84
FEMALE,65+,SECONDARY,RETIRED,WIDOWED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2600,80
FEMALE,65+,POST-SECONDARY OR HIGHER,RETIRED,SINGLE,8,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,50
FEMALE,25-34,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,58
FEMALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,1100,64
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,64
FEMALE,45-59,SECONDARY,SELF-EMPLOYED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,NO,NO,-8,52
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,3000,69
FEMALE,35-44,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,65
FEMALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,10,ONE CAN`T BE TOO CAREFUL,YES,NO,710,89
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,1600,64
MALE,25-34,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,57
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,15,MOST PEOPLE CAN BE TRUSTED,YES,YES,1100,65
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,5000,86
MALE,35-44,PRIMARY/NO EDUCATION,UNEMPLOYED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,800,97
MALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,800,90
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,NO,NO,2000,110
FEMALE,60-64,SECONDARY,LONG-TERM SICK/DISABLED,WIDOWED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,89
FEMALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1385,61
MALE,60-64,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,80
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO,1800,60
FEMALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,2500,70
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,53
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1461,68
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,51
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,-8,50
FEMALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,12,MOST PEOPLE CAN BE TRUSTED,YES,YES,680,65
MALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,11000,92
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,80
FEMALE,35-44,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,63
FEMALE,25-34,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,55
MALE,45-59,PRIMARY/NO EDUCATION,FARMER,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,79
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,2100,63
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,68
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,105
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,100
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,IT`S DIFFICULT TO TELL,YES,YES,1400,98
FEMALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,3000,86
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,2300,62
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1500,90
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,1769,55
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,0,IT`S DIFFICULT TO TELL,YES,YES,1100,90
FEMALE,65+,SECONDARY,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1300,54
FEMALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,1,IT`S DIFFICULT TO TELL,YES,NO OPINION,2700,60
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,800,92
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,78
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,89
FEMALE,25-34,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,6,ONE CAN`T BE TOO CAREFUL,NO,NO,1129,63
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,98
FEMALE,25-34,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,60
MALE,16-24,SECONDARY,SELF-EMPLOYED,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,1800,76
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,75
FEMALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,800,67
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,NA,IT`S DIFFICULT TO TELL,YES,YES,NA,50
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,2500,74
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,90
FEMALE,45-59,PRIMARY/NO EDUCATION,FARMER,DIVORCED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,600,65
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,1600,54
MALE,35-44,PRIMARY/NO EDUCATION,FARMER,SINGLE,9,ONE CAN`T BE TOO CAREFUL,YES,NO,500,75
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,3600,55
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,DIVORCED,5,ONE CAN`T BE TOO CAREFUL,NO,NO,316,85
MALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1200,94
MALE,35-44,SECONDARY,SELF-EMPLOYED,MARRIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,120
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,9,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,2645,54
FEMALE,65+,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,WIDOWED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,70
FEMALE,65+,SECONDARY,RETIRED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,1100,68
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,85
MALE,16-24,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,600,70
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,90
FEMALE,65+,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,11,ONE CAN`T BE TOO CAREFUL,YES,NO,1300,69
FEMALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,700,59
FEMALE,65+,SECONDARY,RETIRED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,1050,55
FEMALE,45-59,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,87
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,11,MOST PEOPLE CAN BE TRUSTED,YES,YES,1600,68
MALE,35-44,PRIMARY/NO EDUCATION,FARMER,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,81
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,78
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,900,74
MALE,60-64,SECONDARY,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,75
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1700,80
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,15,IT`S DIFFICULT TO TELL,YES,YES,1300,75
MALE,45-59,SECONDARY,SELF-EMPLOYED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,84
MALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,92
MALE,60-64,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,75
MALE,45-59,VOCATIONAL/GRAMMAR,FARMER,MARRIED,2,IT`S DIFFICULT TO TELL,YES,YES,1000,85
FEMALE,25-34,POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,62
FEMALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,DIVORCED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,1700,69
FEMALE,45-59,PRIMARY/NO EDUCATION,UNEMPLOYED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,68
MALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1400,85
FEMALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,53
MALE,16-24,SECONDARY,UNEMPLOYED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,83
FEMALE,60-64,SECONDARY,FARMER,WIDOWED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,70
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,300,57
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,14,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,70
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2500,85
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2300,75
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,9,MOST PEOPLE CAN BE TRUSTED,YES,YES,580,78
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,1100,100
FEMALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,67
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,98
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,IT`S DIFFICULT TO TELL,YES,YES,-8,68
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,NA,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,50
FEMALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,65
FEMALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,IT`S DIFFICULT TO TELL,YES,YES,NA,70
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,0,IT`S DIFFICULT TO TELL,YES,YES,-8,58
MALE,16-24,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,1,IT`S DIFFICULT TO TELL,YES,NO,1000,80
FEMALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,4,IT`S DIFFICULT TO TELL,YES,YES,650,75
MALE,16-24,SECONDARY,UNEMPLOYED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,66
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,80
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,90
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NA,45
MALE,60-64,SECONDARY,RETIRED,DIVORCED,3,ONE CAN`T BE TOO CAREFUL,NA,NA,-8,65
FEMALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1325,76
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,21,ONE CAN`T BE TOO CAREFUL,YES,YES,980,58
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,12,ONE CAN`T BE TOO CAREFUL,YES,YES,680,72
FEMALE,45-59,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,12,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,700,52
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,3500,90
FEMALE,45-59,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,56
MALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,8,NA,YES,YES,1600,71
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,72
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,72
MALE,25-34,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,70
FEMALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,5,ONE CAN`T BE TOO CAREFUL,YES,YES,2100,87
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,21,IT`S DIFFICULT TO TELL,YES,NO OPINION,1100,66
FEMALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,7,IT`S DIFFICULT TO TELL,YES,YES,1150,80
MALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1900,86
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,79
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,4,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,1200,68
FEMALE,45-59,VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,55
FEMALE,60-64,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,52
FEMALE,16-24,SECONDARY,UNEMPLOYED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NA,-8,56
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,60
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,96
FEMALE,16-24,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,5,ONE CAN`T BE TOO CAREFUL,YES,NO,568,75
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,600,57
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,1100,62
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,9,ONE CAN`T BE TOO CAREFUL,NO,YES,1057,74
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,795,100
MALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,NO,NO,2000,85
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,60
MALE,16-24,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,78
FEMALE,25-34,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,55
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2500,98
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,61
FEMALE,65+,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,85
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,816,78
MALE,35-44,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1600,67
FEMALE,16-24,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,65
MALE,45-59,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,86
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,4000,75
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,520,106
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,56
FEMALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,730,91
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,420,48
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1600,75
FEMALE,16-24,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,4,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,54
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,73
MALE,60-64,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,NA,NO OPINION,NO OPINION,1800,90
MALE,60-64,SECONDARY,RETIRED,DE FACTO SEPARATED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,122
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,72
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,80
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,85
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,7,MOST PEOPLE CAN BE TRUSTED,YES,YES,800,60
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,5,IT`S DIFFICULT TO TELL,YES,YES,NA,98
FEMALE,65+,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,62
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,700,90
MALE,35-44,SECONDARY,FARMER,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,70
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,4,IT`S DIFFICULT TO TELL,YES,YES,NA,68
MALE,16-24,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,100
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,65
FEMALE,16-24,PRIMARY/NO EDUCATION,NA,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,NA,61
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,80
MALE,35-44,SECONDARY,SELF-EMPLOYED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,NO,YES,2000,82
MALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,2300,96
MALE,35-44,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,80
FEMALE,65+,VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,11,ONE CAN`T BE TOO CAREFUL,NO,NO,697,60
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,NA,48
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,12,NA,YES,YES,850,70
