"sex","agegr","edu","socprof","marital","depress","trust","trustfam","trustneigh","income","weight"
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","NO",500,80
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",4500,100
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",3500,84
"FEMALE","45-59","SECONDARY","UNEMPLOYED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,66
"FEMALE","45-59","SECONDARY","SELF-EMPLOYED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,64
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,57
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,65
"FEMALE","65+","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,80
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2500,60
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO",500,53
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1500,70
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",420,70
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",8255,60
"FEMALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",11,"IT`S DIFFICULT TO TELL","YES","YES",1110,60
"FEMALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","WIDOWED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,58
"MALE","65+","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,73
"MALE","65+","SECONDARY","RETIRED","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,105
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",670,90
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",900,70
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","WIDOWED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3500,56
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",4500,85
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",1850,86
"FEMALE","35-44","VOCATIONAL/GRAMMAR","FARMER","WIDOWED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",800,60
"MALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",750,100
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,90
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,67
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,60
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",8,"IT`S DIFFICULT TO TELL","YES","YES",1700,93
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED",10,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",2000,103
"MALE","65+","SECONDARY","RETIRED","MARRIED",11,"IT`S DIFFICULT TO TELL","YES","NO OPINION",-8,89
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,66
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2700,70
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,63
"MALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,90
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",1400,60
"MALE","45-59","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,70
"MALE","65+","SECONDARY","RETIRED","MARRIED",12,"IT`S DIFFICULT TO TELL","NO","NO",1000,64
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,87
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,120
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,50
"FEMALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,50
"FEMALE","35-44","SECONDARY","UNEMPLOYED","WIDOWED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,58
"MALE","25-34","POST-SECONDARY OR HIGHER","FARMER","SINGLE",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",700,100
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,60
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,NA
"MALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","DIVORCED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,80
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO",630,50
"FEMALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2700,54
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",260,72
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1900,98
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO",1400,73
"MALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,100
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",600,75
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",5000,84
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,65
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1890,75
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,72
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",2500,75
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1900,79
"MALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","LEGALLY SEPARATED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2400,89
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,63
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",4500,120
"FEMALE","25-34","SECONDARY","UNEMPLOYED","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,90
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",720,83
"FEMALE","45-59","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,80
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","WIDOWED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,48
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,80
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",2800,73
"FEMALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","DIVORCED",4,"IT`S DIFFICULT TO TELL","YES","NO OPINION",2500,90
"MALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,75
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2200,60
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1500,105
"FEMALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",173,60
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,50
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,65
"FEMALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,62
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,80
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,56
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",750,94
"FEMALE","35-44","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,60
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,59
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,50
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",2800,100
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",1400,54
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,75
"MALE","35-44","SECONDARY","FARMER","MARRIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",4300,75
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1857,80
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,54
"FEMALE","65+","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,60
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,56
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1800,90
"MALE","35-44","PRIMARY/NO EDUCATION","UNEMPLOYED","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,70
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",11,"IT`S DIFFICULT TO TELL","YES","YES",-8,72
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,90
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,62
"MALE","60-64","SECONDARY","LONG-TERM SICK/DISABLED","DIVORCED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,94
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,70
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"IT`S DIFFICULT TO TELL","YES","NO OPINION",2100,89
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","NO","NO",NA,53
"MALE","25-34","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1900,84
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,82
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",1200,95
"MALE","25-34","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"IT`S DIFFICULT TO TELL","YES","YES",1280,85
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1230,89
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,76
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,52
"FEMALE","45-59","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2500,54
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,95
"FEMALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",150,58
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",2000,75
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,57
"FEMALE","25-34","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,60
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,52
"MALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,82
"FEMALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",600,100
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1100,62
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,70
"MALE","65+","SECONDARY","RETIRED","MARRIED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,60
"MALE","45-59","SECONDARY","RETIRED","MARRIED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1600,72
"MALE","45-59","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",960,89
"FEMALE","45-59","SECONDARY","UNEMPLOYED","MARRIED",7,"IT`S DIFFICULT TO TELL","YES","NO",NA,56
"MALE","16-24","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,65
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1900,75
"FEMALE","25-34","VOCATIONAL/GRAMMAR","FARMER","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",200,63
"FEMALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","NO","NO",800,68
"FEMALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",960,50
"FEMALE","45-59","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",600,98
"FEMALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,56
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1200,53
"MALE","60-64","SECONDARY","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,71
"MALE","60-64","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1500,130
"FEMALE","60-64","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",11,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1280,65
"FEMALE","25-34","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",1500,74
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,61
"MALE","25-34","POST-SECONDARY OR HIGHER","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,73
"MALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","DIVORCED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES",520,80
"FEMALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","WIDOWED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,90
"MALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE",12,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,80
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",15,"ONE CAN`T BE TOO CAREFUL","NO","NO",350,64
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",3000,62
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",0,NA,"YES","NO OPINION",-8,50
"FEMALE","45-59","POST-SECONDARY OR HIGHER","UNEMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,54
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,95
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,70
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",8,"IT`S DIFFICULT TO TELL","YES","YES",1600,63
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",17,"IT`S DIFFICULT TO TELL","YES","NO OPINION",800,42
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,65
"MALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"IT`S DIFFICULT TO TELL","YES","YES",2000,NA
"FEMALE","25-34",NA,"EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,79
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,60
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,90
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",6,NA,"YES","NO",2000,100
"FEMALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",600,68
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3500,71
"MALE","65+","SECONDARY","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,65
"MALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,89
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,88
"MALE","65+","SECONDARY","RETIRED","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,NA
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,70
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",21,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",800,58
"MALE","25-34","PRIMARY/NO EDUCATION","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"MALE","60-64","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",610,92
"FEMALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","NO",1690,68
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,53
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,81
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"IT`S DIFFICULT TO TELL","YES","YES",1800,60
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,50
"MALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",7,"IT`S DIFFICULT TO TELL","YES","NO",NA,80
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,65
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO",NA,101
"MALE","65+","SECONDARY","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",2700,64
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2100,80
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,75
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,87
